Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SCS01G04698,2010.06,-12,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2011.06,-18,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2012.06,-20,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2013.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2014.06,-17,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2015.06,-36,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2016.06,-37,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2017.06,-39,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2018.06,-47,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04698,2019.06,-49,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Other non-produced non-financial assets,,,,
GFSA.SCS01G04K00,2009.06,3383,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2010.06,3615,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2011.06,3951,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2012.06,3751,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2013.06,3767,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2014.06,3876,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2015.06,4056,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2016.06,4087,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2017.06,4180,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2018.06,4439,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04K00,2019.06,4751,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Depreciation,,,,
GFSA.SCS01G04Z94,2009.06,-47,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2010.06,9,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2011.06,9,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2012.06,-87,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2013.06,-79,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2014.06,-31,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2015.06,22,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2016.06,76,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2017.06,72,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2018.06,222,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z94,2019.06,98,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Change in inventories,,,,
GFSA.SCS01G04Z99,2009.06,2033,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2010.06,1800,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2011.06,920,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2012.06,1204,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2013.06,1232,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2014.06,2048,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2015.06,2587,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2016.06,2795,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2017.06,2700,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2018.06,3670,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS01G04Z99,2019.06,4188,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Operating Statement, Net Acquisition of Non-financial Assets",Total,,,,
GFSA.SCS02G00Z61Z99,2009.06,79490,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2010.06,78944,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2011.06,79659,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2012.06,81107,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2013.06,82357,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2014.06,87307,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2015.06,92126,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2016.06,98369,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2017.06,107091,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2018.06,120991,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z61Z99,2019.06,132822,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Non-financial assets,Total,,,
GFSA.SCS02G00Z63Z99,2009.06,196298,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2010.06,199738,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2011.06,219055,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2012.06,212153,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2013.06,214026,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2014.06,221780,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2015.06,240008,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2016.06,253786,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2017.06,277450,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2018.06,300007,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G00Z63Z99,2019.06,322559,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Total Assets and Non-financial Assets",Assets,Total,,,
GFSA.SCS02G01Z92,2009.06,134234,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2010.06,128954,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2011.06,116511,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2012.06,99803,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2013.06,105893,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2014.06,115211,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2015.06,130366,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2016.06,141435,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2017.06,165048,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2018.06,187854,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z92,2019.06,216627,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net worth,,,,
GFSA.SCS02G01Z93,2009.06,54744,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2010.06,50010,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2011.06,36852,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2012.06,18697,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2013.06,23536,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2014.06,27903,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2015.06,38240,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2016.06,43066,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2017.06,57957,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2018.06,66863,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z93,2019.06,83805,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net financial worth,,,,
GFSA.SCS02G01Z95,2009.06,61469,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2010.06,70047,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2011.06,101727,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2012.06,111279,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2013.06,106382,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2014.06,105661,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2015.06,106411,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2016.06,110436,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2017.06,110933,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2018.06,109174,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z95,2019.06,103861,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Gross debt,,,,
GFSA.SCS02G01Z96,2009.06,2405,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2010.06,7310,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2011.06,23979,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2012.06,33745,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2013.06,31435,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2014.06,29628,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2015.06,25291,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2016.06,26948,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2017.06,22802,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2018.06,19080,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z96,2019.06,16267,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",Net debt,,,,
GFSA.SCS02G01Z97,2009.06,26446,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2010.06,26997,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2011.06,26939,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2012.06,30648,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2013.06,29446,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2014.06,29948,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2015.06,32570,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2016.06,39106,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2017.06,40288,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2018.06,43313,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G01Z97,2019.06,56611,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Net Balances and Memorandum Items",ACC outstanding claims liability,,,,
GFSA.SCS02G05Z623012,2009.06,15104,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2010.06,15087,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2011.06,22179,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2012.06,18584,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2013.06,16866,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2014.06,14795,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2015.06,14734,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2016.06,15536,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2017.06,17350,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2018.06,19111,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623012,2019.06,16820,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Cash,,,
GFSA.SCS02G05Z623013,2009.06,12818,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2010.06,15518,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2011.06,15854,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2012.06,19460,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2013.06,18904,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2014.06,22602,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2015.06,25684,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2016.06,27887,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2017.06,29245,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2018.06,26535,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623013,2019.06,23789,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Debt securities,,,
GFSA.SCS02G05Z623014,2009.06,16029,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2010.06,16929,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2011.06,17943,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2012.06,18513,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2013.06,18472,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2014.06,19434,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2015.06,20929,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2016.06,21930,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2017.06,21674,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2018.06,21781,REVISED,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623014,2019.06,21590,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Loans,,,
GFSA.SCS02G05Z623015,2009.06,13190,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SCS02G05Z623015,2010.06,14223,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SCS02G05Z623015,2011.06,16248,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
GFSA.SCS02G05Z623015,2012.06,16430,FINAL,Dollars,6,Government Financial Statistics - GFS,"Central Government, Balance Sheet, Financial Assets",Financial assets,Shares and other equity,,,
