Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
GFSA.SGS01G02991,2016.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Capital grants,,,,
GFSA.SGS01G02991,2017.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Capital grants,,,,
GFSA.SGS01G02991,2018.06,0,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Capital grants,,,,
GFSA.SGS01G02991,2019.06,0,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Capital grants,,,,
GFSA.SGS01G02992,2009.06,343,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2010.06,398,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2011.06,244,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2012.06,203,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2013.06,276,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2014.06,353,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2015.06,605,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2016.06,629,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2017.06,580,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2018.06,905,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02992,2019.06,891,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Other capital transfers,,,,
GFSA.SGS01G02998,2009.06,61778,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2010.06,57467,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2011.06,59150,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2012.06,63180,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2013.06,67007,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2014.06,70273,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2015.06,75398,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2016.06,79767,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2017.06,85510,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2018.06,90513,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02998,2019.06,97959,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Taxation revenue,,,,
GFSA.SGS01G02Z99,2009.06,75466,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2010.06,72710,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2011.06,78931,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2012.06,79197,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2013.06,82981,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2014.06,87208,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2015.06,92096,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2016.06,96863,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2017.06,102991,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2018.06,108361,REVISED,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G02Z99,2019.06,116910,PROVISIONAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Income",Total,,,,
GFSA.SGS01G03210,2009.06,17758,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
GFSA.SGS01G03210,2010.06,18472,FINAL,Dollars,6,Government Financial Statistics - GFS,"General Government, Operating Statement, Operating Expenses",Employee expenses,,,,
